,video_id,captioning,categoryID,definition,descrp_length,dislikes_to_views,duration_to_views,likes_to_dislikes,likes_to_views,numVides_on_Channel,popularity,publish_month,subscriber_count,title_length,views_to_daysActive,views_to_subscribers
554,RvUkph7jG_g,0,15,0,10,0.000890297924085,0.00280118127334,3.92682926829,0.0034960479458,18,0,4,36,26,20.3409893993,0.000781657113079
555,RxoDnlVMRuw,0,17,0,36,0.0175438596491,0.142857142857,0.285714285714,0.00501253132832,8,0,4,13,36,0.176626826029,0.0325814536341
556,S2NlaC2RiEc,0,24,0,46,0.00145560407569,0.0262008733624,6.0,0.00873362445415,189,0,10,111,31,0.281442031954,0.161572052402
557,S2xsGhzY4wk,0,23,1,104,0.00379266750948,0.334386852086,2.16666666667,0.00821744627054,14,0,10,38,37,1.16838995569,0.0239596469105
558,S32zm5quGrY,0,23,0,8,0.000616712920135,0.0117175454826,1.0,0.000616712920135,4,0,5,3,30,1.1015625,0.000925069380203
559,S3AuyWgsUhI,0,10,1,477,0.00244798041616,0.63035495716,8.5,0.0208078335373,16,0,7,34,11,0.567755385685,0.0416156670747
560,S87Uf-Cx6wI,0,10,0,869,0.000837942014412,0.14479638009,6.4,0.00536282889224,128,0,1,548,69,2.19941024696,0.0923385747742
561,S9MdYGLoEl4,1,24,1,1349,9.4352974477e-05,0.0306647167052,44.0,0.00415153087701,222,0,10,16016,51,12.2952436195,0.755077996136
562,SEHtsgLmrss,0,23,1,3463,0.00125704176172,0.00754225057032,8.2962962963,0.0104287909121,7,0,3,193,50,33.5784262637,0.00299494118742
563,SL3CLJWl3Go,0,10,0,23,0.013698630137,7.38356164384,1.0,0.013698630137,3,0,3,1,62,0.0319055944056,0.013698630137
564,SL9Bq8m4wyA,0,10,1,260,0.000181051651449,0.0103975376975,38.0,0.00687996275509,22,0,6,41,37,26.1236486486,0.00106000672199
565,SUgBPHlGZss,0,24,0,114,0.00187905705501,0.0669627605056,1.09090909091,0.00204988042364,22,0,4,118,39,3.10063559322,0.0203279808678
566,SZU86PNweqc,0,10,0,412,0.00016894745734,0.00947982955079,12.2222222222,0.0020649133675,5,0,8,50,67,24.9162768943,0.000938297552919
567,SZXODc1SCk8,0,15,0,235,4.8149455911e-05,0.00450999903701,29.0,0.00139633422142,30,0,11,488,60,22.5582910934,0.00783030069638
568,Sg4Cv4-NgyY,0,24,0,89,0.000270867191732,0.00547985164812,14.2307692308,0.00385464849773,59,0,2,997,47,24.6123076923,0.0208224882874
569,SlQWcQfjIwk,0,23,1,82,0.0,1.26515151515,1.0,0.030303030303,4,0,11,0,24,0.0789473684211,0.0
570,SmyS_-MsbhE,0,23,0,145,0.00112240855671,0.0272679255249,3.05882352941,0.00343324970289,23,0,4,26,45,4.51714882195,0.00171662485145
571,SsnhglrHnW8,0,10,1,2328,0.000549752611324,0.0205607476636,13.5,0.00742166025289,113,0,1,704,53,9.24288617886,0.038620007691
572,SzExUndc0F0,0,23,1,305,0.000303478623724,0.00216987215963,41.5,0.0125943628846,121,0,9,37761,71,75.1025641026,0.286304385653
573,T-rGLMdKWI0,0,10,0,204,0.000914076782449,0.0829524680073,6.75,0.00617001828154,246,0,2,3454,65,2.22697201018,0.78907678245
574,T20d9IvH_6E,0,10,0,99,0.0,0.0717929340639,1.0,0.00453429057245,12,0,11,41,52,2.20633597332,0.00773876934692
575,T6CHsiDpNlI,0,23,0,242,0.000779518067707,0.00323595061278,18.6341463415,0.0145256537495,174,0,7,67210,35,120.689765948,0.255468651972
576,T8RZ623a0AI,0,10,1,0,0.000615289955391,0.0562990309183,15.25,0.00938317181972,168,0,6,3167,50,4.4619080302,0.488393543428
577,TJCLc0TVuN0,0,10,0,461,0.000440001863537,0.001273417158,19.9176470588,0.00876380182316,170,0,9,23871,42,67.7828070175,0.123506862355
578,TP4p80hgcjI,0,10,1,705,0.00134956683258,0.0027281566078,16.1451612903,0.0217889741841,777,0,7,254158,46,63.9248608534,1.84458165249
579,TR3_FOLxHOc,0,10,1,251,0.000128204032444,0.00319655387561,37.3333333333,0.00478628387792,1571,0,1,16668,47,49.8088548318,0.142461633113
580,TSKbaXARNDE,0,10,1,712,0.00210630652955,0.0364267129228,14.6470588235,0.0308511956387,15,0,12,499,56,4.89151515152,0.0617023912774
581,TjE707EHoeA,0,23,0,304,0.00234411626817,0.0337552742616,0.3,0.00070323488045,4,0,9,14,41,1.51115834219,0.00328099367237
582,TlOHbjy_qas,1,27,1,246,0.00323624595469,25.0420711974,2.0,0.00647249190939,1643,0,11,8766,32,0.233913701741,28.5177993528
583,Ttei9-jpApY,0,15,0,162,3.4672861551e-05,0.00575569501751,40.0,0.00138691446205,1,0,2,3,51,14.6624300966,0.000104011371909
584,U2dBEdvW4tw,0,10,0,1434,0.000996015936254,0.41235059761,3.0,0.00298804780876,392,0,2,35,37,0.432385874246,0.0338645418327
585,U6aZ7HNTfwI,0,22,0,11,0.0122699386503,0.901840490798,0.5,0.00613496932515,22,0,1,10,65,0.0998162890386,0.0613496932515
586,U7vw4PPsp5s,0,10,1,246,0.000893655049151,0.11617515639,8.33333333333,0.00744712540959,166,0,5,481,28,1.79231179925,0.143878462913
587,U9Jvt6kjiAc,0,10,1,188,0.000364059997087,0.0101572739187,21.1,0.00768166593855,12,0,6,1157,56,15.0262582057,0.0420501254956
588,UKW9rZfpDl4,0,10,0,121,0.000528680941052,0.0774517578641,5.0,0.00264340470526,13,0,10,0,26,1.55040983607,0.0
589,UP8PXHZgZ9U,0,10,1,1085,5.8575445173e-05,0.0284090909091,84.0,0.00492033739456,164,0,10,10153,90,9.91981406159,0.596113445378
590,UPpL59lpi08,0,10,1,74,0.000158337697769,0.00889127072092,5.0,0.000791688488849,16,0,7,61,96,45.8675977654,0.000742951099202
591,UQd_UAMNGQE,0,10,0,57,0.00100401606426,0.0896921017403,9.66666666667,0.00970548862115,24,0,2,36,38,0.977109221714,0.0120481927711
592,UWzJr0su9SA,0,25,0,121,0.0,0.167284713638,1.0,0.00370828182942,42,0,9,155,18,0.982989064399,0.0637597696421
593,UYGUnR0wiCw,0,25,0,871,0.00577792982856,0.00938913597141,0.342105263158,0.00197666020451,15,0,1,8,64,19.4147601476,0.000152047895086
594,UjllLaa6ZaM,0,10,1,2436,0.000948588093259,0.00378651280202,0.669421487603,0.000635005252512,8,0,6,106,88,87.3684931507,0.000830948927997
595,UooGlM64IJQ,0,24,1,176,0.000178319340218,0.00111449587637,7.16666666667,0.00127795527157,202,0,1,167,28,67.7693856999,0.00124071322437
596,UsZkqU0m11k,0,22,0,183,0.0,0.232896652111,1.0,0.00194080543426,10,0,2,5,62,0.878142309331,0.00242600679282
597,UsxEiH-XkTM,0,10,1,294,0.000557413600891,0.299331103679,15.0,0.00836120401338,50,0,6,1377,89,0.984092155787,0.767260579065
598,UtOQDnZqExI,0,23,1,1826,0.00157232704403,0.316823899371,1.5,0.00235849056604,39,0,10,353,54,0.747795414462,0.27751572327
599,Uv45GGZTId0,0,10,1,124,0.000141053670921,0.0212991043092,20.0,0.00282107341844,15,0,6,426,65,12.9017288444,0.0150569484114
600,V7kU_4HeBZI,0,10,0,29,0.00623052959502,0.0560747663551,2.0,0.01246105919,37,0,6,120,23,0.220315717227,0.373831775701
601,VHdGyqi3C4k,0,25,0,306,0.000278965966152,0.0354286777013,4.66666666667,0.00130184117538,61,0,3,2003,74,5.58649350649,0.186145978615
602,Viu3ATQmYE4,0,22,0,882,0.00097581295247,0.00244531783346,6.78260869565,0.00661855741676,379,0,3,16973,50,134.686233766,0.0654254990898
603,VjWeQEn2Rq0,0,23,0,54,0.000146464963488,0.00358490434443,16.9523809524,0.00248292985723,8,0,7,78,33,39.5528275862,0.000544005133176
604,VlMNf8PYiu4,1,2,0,72,0.0,1.63143631436,1.0,0.00271002710027,348,0,6,986,25,6.53987730061,0.102913631634
605,VlkVA4X9i4Q,0,10,0,84,0.00218340611354,0.302037845706,2.0,0.00436681222707,19,0,2,1503,45,0.59173126615,1.09745454545
606,VvKKoo2_wcM,0,23,0,0,0.00225225225225,0.426801801802,4.5,0.0101351351351,1,0,5,0,52,0.477933261572,0.0
607,Vz2nGILjy7k,0,1,0,37,0.00219164248786,0.000208553625723,0.398998330551,0.000874461693821,13,0,9,70,42,110.250504236,0.00025611848773
608,W4VVisdZ_AA,0,23,1,102,0.0,0.34242181235,1.0,0.00681635926223,1,0,9,1,53,1.79942279942,0.000400962309542
609,W4aCzQ_6b44,0,10,0,206,0.00155520995334,0.202177293935,14.6666666667,0.0228097459824,3,0,4,9,62,1.01472908995,0.00466321243523
610,W5QtlaZk9Uk,0,10,1,178,0.000386398763523,0.146058732612,13.0,0.00502318392581,19,0,5,94,70,1.40043290043,0.0366512345679
611,WB-byEBhpqk,0,19,0,1,0.0,0.151029748284,1.0,0.00228832951945,32,0,4,1,41,0.385361552028,0.00114416475973
612,WHMovhK7xkg,0,10,0,308,0.000338142470694,0.100991884581,20.6666666667,0.00698827772768,94,0,9,472,68,6.42433019551,0.0531950862166
613,WUNAJnm4W0w,0,25,0,74,0.00219941348974,0.0524193548387,5.0,0.0109970674487,1,0,10,3,23,0.769317540891,0.00109930377428
614,WVuyXzCJAHI,0,24,0,251,9.900990099e-05,0.0528712871287,30.0,0.0029702970297,217,0,6,967,31,3.92996108949,0.0957425742574
615,WdPgF6trtjA,0,25,0,590,0.000229941441579,0.00616243063433,4.8,0.00110371891958,882,0,11,4823,28,20.7685450493,0.0745117876084
616,WqCgM-Agvq4,0,23,0,4,0.000718907260963,0.0389236931293,2.0,0.00143781452193,1302,0,5,3354,40,2.91789032065,0.344629287328
617,Wv4tMCcHs5A,0,10,1,3559,0.00120398240333,0.00438758971984,15.2788461538,0.0183954619125,33,0,8,42404,94,61.6119828816,0.490588752807
618,X-yhdALANGc,0,10,0,1,0.000435246691606,0.00307781589065,8.52380952381,0.00370995989513,5,0,2,32,22,25.5350621858,0.000331286946259
619,X0spb5aNN8E,0,22,0,127,0.00122807308694,0.00298720480608,2.15540540541,0.00264699536983,10,0,8,13,36,37.1842024067,0.00010785428057
620,X3D9nfrXeNw,0,10,0,2658,0.000847816871555,0.21788893599,17.0,0.0144128868164,80,0,5,1879,38,1.26964477933,0.800423728814
621,X3rsFjFm5kY,0,10,0,201,0.000357638742794,0.00784701476838,26.8235294118,0.00959313333614,32,0,10,2528,45,35.2887899035,0.0533268822181
622,X4iYODJyV_g,1,25,1,391,0.00144144144144,0.000468468468468,12.325,0.0177657657658,3002,0,8,533677,55,79.3423874196,4.80745117821
623,XAtFBUFemwk,0,23,0,65,0.00672268907563,0.0847058823529,0.55,0.0036974789916,2,0,11,16,24,1.2323943662,0.00537092984223
624,XB9GCJhvjYg,0,10,0,51,0.000144695115334,0.00494374977391,29.6666666667,0.00429262175491,49,0,2,1196,51,35.6701075269,0.0144139374835
625,XLt1SbUD2ww,0,10,1,1946,0.00111080255485,0.0545681755068,15.5,0.0172174396001,48,0,10,367,99,5.40690690691,0.050950992642
626,XM0VgnFClB4,0,1,0,40,0.00574515520494,0.00162922311782,0.373134328358,0.00214371462871,13,0,10,70,25,4.77363896848,0.00600240096038
627,XOkc0Dy0kzk,0,26,1,514,0.000842856600478,0.00484452712707,4.88288288288,0.0041155700672,384,0,6,1713368,44,71.456863809,13.0988710645
628,XSOWNul_FFA,0,10,0,64,8.6277554894e-05,0.00355463526164,100.8,0.00869677753332,258,0,6,42887,67,78.7398097826,0.370604272354
629,XVvor-EQMsg,0,10,0,4806,0.000101973181053,0.00853175614813,20.3333333333,0.00207345468142,26,0,10,114,38,20.931696905,0.00193749044001
630,Xam-3pD5fAY,0,24,0,103,0.000151028884274,0.0323201812347,40.25,0.00607891259203,3,0,5,725,26,11.8766816143,0.0273399200543
631,Xbij0an1Q30,0,10,0,4913,0.000203873598369,0.0116499199068,13.7142857143,0.00279598077763,32,0,8,137,82,19.4863791146,0.00397343310421
632,Xc0W6hS9tj4,0,23,1,683,0.00033320111067,0.00312574375248,15.6428571429,0.00521221737406,199,0,11,61499,42,95.782674772,0.489103925113
633,XcOJI02GGbE,0,22,0,1,0.0,4.47222222222,1.0,0.0277777777778,1,0,5,0,43,0.0138248847926,0.0
634,XcoETFOBnKk,0,26,0,343,0.00101471334348,0.0832064941654,8.75,0.00887874175545,446,0,8,15618,39,4.43669105234,1.98148148148
635,XdYmbfVI7OY,0,20,0,1215,0.0,0.00539207490386,1.0,0.00163016218024,332,0,3,2377,60,10.4334932403,0.0994567488508
636,XeLgvMKQers,0,10,0,494,7.9921996131e-05,0.00425185019421,61.8,0.00493917936094,723,0,10,147002,52,46.7920718025,2.35146323142
637,Xfmdx5T8rGU,0,20,0,477,0.000908677873693,0.121762835075,2.5,0.00227169468423,411,0,2,2031,83,0.954052882531,0.923216719673
638,XiSva4ut-IM,0,10,1,764,0.000100010001,0.041304130413,35.0,0.003500350035,36,0,4,590,58,5.27373417722,0.0593703148426
639,XoTjIWOuZeg,0,10,1,35,0.000375556628574,0.0206019636247,10.5714285714,0.0039701700735,38,0,7,843,34,7.34976340694,0.0452207458208
640,XteAf3sAIRU,0,10,0,18,0.00164203612479,0.630541871921,7.0,0.0114942528736,168,0,7,4033,22,0.282075034738,6.61147540984
641,XtujoRpkGsY,0,10,0,991,0.00139534883721,0.239069767442,1.33333333333,0.00186046511628,12,0,7,74,52,1.51089248067,0.0344186046512
642,Y-MeBKSHKyc,0,17,1,1870,0.00259547645532,0.020022246941,0.142857142857,0.00037078235076,9,0,4,98,44,1.76620825147,0.0370507595406
643,Y3vSt_rZnFs,0,24,0,259,0.00125680770842,0.172601591956,5.33333333333,0.00670297444491,2,0,10,4,28,0.677547544706,0.00167574361123
644,Y9pesyQb9qg,0,10,0,207,0.00571428571429,5.59428571429,1.0,0.00571428571429,6,0,1,10,31,0.0641730839751,0.0571428571429
645,YBNoL--DSHE,0,10,1,1154,0.00286396181384,0.289737470167,9.0,0.0257756563246,20,0,7,1383,53,1.16908482143,0.659036719123
646,YCr8kqINm54,0,29,1,179,0.000460693013919,0.00559412945474,8.64285714286,0.00398170390602,582,0,5,7590,47,13.602954342,0.250805974077
647,YGcywZjYNKk,0,25,0,38,0.0188679245283,7.24528301887,0.0,0.0,6,0,9,1,32,0.0185314685315,0.0188679245283
648,YGtyrNZLcLE,0,24,0,16,0.000534698086544,0.00479318641867,10.7857142857,0.00576710079059,99,0,8,805,34,24.6312323612,0.0153596641862
649,YHjHhbCrKso,0,15,0,43,4.7014574518e-05,0.00719322990127,121.0,0.00568876351669,203,0,6,43285,43,9.69020501139,2.04093237464
650,YIQJnxg7Ckc,0,10,1,335,0.000736331840215,0.0173037982451,26.8333333333,0.0197582377125,61,0,10,7050,52,12.0273062731,0.432603227192
651,YKLaQUicZT4,0,23,0,521,0.00103519668737,0.137336093858,8.33333333333,0.00862663906142,184,0,1,9769,58,1.4628975265,3.37163561077
652,YQPxgqmi3VI,0,24,0,59,0.00760456273764,1.47148288973,0.5,0.00380228136882,8,0,6,0,63,0.144188596491,0.0
653,YUMFbqy_HuA,0,23,0,65,0.00216945884054,0.0318187296613,1.0,0.00216945884054,3,0,11,9,58,2.64404079031,0.00108446800819
654,YX8jOsTs_rY,0,10,0,672,0.000172503018802,0.0834914611006,12.0,0.00207003622563,361,0,2,167,32,2.48905109489,0.0287831782144
655,YjeHWHhCgKs,0,24,0,474,0.000549048316251,0.00627483790002,4.0,0.00219619326501,585,0,9,14712,56,10.7137254902,0.385458063167
656,YlnVtqnaAto,0,25,0,226,0.00366190618862,0.00325410299943,1.30227272727,0.00476880055927,54,0,9,480,56,37.5604876524,0.00399480675122
657,YnuRbzp784A,0,28,1,1481,0.00119449947559,0.00525871110593,2.19512195122,0.00262207201958,318,0,2,30186,33,58.9759450172,0.219813835598
658,YpPxHx6O3Lg,0,23,0,311,0.00129180421989,0.0279173245299,9.88888888889,0.0127745083967,46,0,6,179,43,4.74268209666,0.0128462752978
659,YpUlviEO3dY,0,10,1,41,0.000119326995744,0.014915874468,57.6666666667,0.0068811900879,83,0,6,0,55,11.4642042864,0.0
660,YskK-WXa-Bc,0,23,1,66,0.000173288773363,0.00201345050955,10.5238095238,0.00182365804349,3,0,7,86,13,84.0978487162,0.000701406939802
661,YvvzIVI0Io4,0,10,0,4789,0.000195637288467,0.016205288728,23.5,0.00459747627898,30,0,7,1275,19,14.2447747329,0.0415715683078
662,Yy3KDEQqc0o,0,10,0,184,0.0024219590958,0.0777717976319,2.77777777778,0.00672766415501,31,0,8,1504,25,2.67338129496,0.404467168999
663,YzChAhtdHiw,0,10,1,119,0.00368098159509,0.489570552147,2.33333333333,0.00858895705521,36,0,11,57,52,0.617424242424,0.0699386503067
664,Yzvc6QPJNZI,0,24,1,157,0.0,0.348920863309,1.0,0.00519584332534,30,0,6,7,21,1.70088375255,0.00279776179057
665,Z-O6REf29lM,0,10,0,92,0.001070377308,0.0172598340915,1.53125,0.00163901525288,1368,0,4,152458,70,15.8767923526,5.10155492393
666,Z6-hUcU6o7U,0,23,1,731,0.00236709329167,0.00153890432362,10.0198511166,0.0237179223617,1026,0,4,4891106,16,75.332300885,28.7809293337
667,Z6BeyiDsj3c,0,17,0,4,0.00128865979381,0.0622852233677,1.0,0.00128865979381,11,0,4,12,25,0.694303608709,0.00558419243986
668,Z6y3fUcfVIk,0,10,1,849,0.0003612716763,0.173771676301,3.0,0.0010838150289,10,0,10,4,47,0.988924615934,0.0014440433213
669,Z87Ekd6W32o,0,10,1,1,0.000480181595949,0.0212589488388,8.45454545455,0.00405971712939,16,0,6,383,64,12.4907306434,0.0168411867365
670,Z8zh65yrNFA,0,10,1,363,0.000313489451079,0.00301994837874,132.2,0.0414433054328,139,0,8,386761,89,68.6,4.04463548903
671,Z90Ep0DmkCs,0,23,1,212,0.00553633217993,0.167474048443,1.125,0.00622837370242,13,0,7,7,52,1.00978336827,0.00552486187845
672,ZBN38YrUwz8,0,10,1,2010,0.00013627691469,0.0253475061325,70.0,0.00953938402835,23,0,9,1993,97,10.56587473,0.135772191566
673,ZGTivJKHHpY,0,29,1,843,0.0,0.181556195965,1.0,0.00816522574448,7,0,1,6,25,1.28518518519,0.00288046087374
674,ZIGuAyg8eWo,0,23,0,40,0.000380204042836,0.02547367087,14.8333333333,0.00563969330207,81,0,9,1408,11,6.417649451,0.0892155620327
675,ZKOI5zKgFDg,0,24,0,17,0.00329594522088,0.00338111176405,4.02067183463,0.0132519141181,30,0,8,47,45,65.9646067416,0.000400108965846
676,ZMGI1ShAdok,0,10,1,805,0.000496741957163,0.0108406627122,3.05882352941,0.00151944598662,458,0,8,1525,79,24.1517290049,0.0445898956842
677,ZMVl8Bpz5TM,0,20,1,574,0.00106420716566,0.0266051791415,2.0,0.00212841433132,80,0,10,1582,35,2.31350020517,0.280773323874
678,ZQHfPHbZjjI,0,24,0,11,0.00284495021337,0.0312944523471,2.5,0.00711237553343,20,0,7,15,36,0.393176733781,0.0213068181818
679,Z_Vd-0vZvk8,0,22,0,1,0.000210349179638,0.0428060580564,2.0,0.000420698359276,1,0,3,5,42,4.15923009624,0.000525762355415
680,ZazabHKB5fM,0,24,1,189,0.0,0.357298474946,1.0,0.0261437908497,66,0,6,176,80,0.310135135135,0.380434782609
681,Zjn4CS_kn7A,0,24,0,140,0.00127944017964,0.0107316308946,1.40816326531,0.00180166066113,2,0,6,176,52,20.9622331691,0.00456942921301
682,Zng_RAtzLTc,0,22,0,1,0.000394067493014,0.0189868882998,4.90909090909,0.00193451314752,4,0,4,6,58,14.8163481953,0.000213857998289
683,ZqpP-XJh4qw,0,25,0,221,0.00106951871658,0.00502673796791,2.03333333333,0.00217468805704,97646,0,3,601965,46,12.2009569378,21.52057041
684,ZrrEZ5KNXQ8,0,10,1,836,0.000427011529311,0.0294637955225,30.2857142857,0.0129323491734,44,0,11,19940,57,9.71724955542,1.2200365408
685,ZxQWygbnv-Y,0,25,1,196,0.0,0.604554865424,1.0,0.00621118012422,119,0,12,311,50,0.240418118467,0.648033126294
686,ZzayNkukVww,0,24,1,1666,0.000450974925794,0.00241886551108,39.2363636364,0.0176946161793,1027,0,11,14089328,58,93.5260736196,115.712192762
687,ZzspcWq-FiI,0,27,1,359,0.0,2.6149870801,1.0,0.0129198966408,15,0,10,5,56,0.227379553467,0.0129198966408
688,_0hB2Ts1oXc,0,20,0,0,0.0,3.0824742268,1.0,0.0,624,0,7,60,59,0.0536207849641,0.618556701031
689,_25DHzEZlzU,0,24,0,696,0.000696924819235,0.0244794842756,10.875,0.00757905740918,1,0,11,3,67,8.75591151793,0.000261324041811
690,_3lOsAFPSVs,0,17,0,123,0.00191570881226,0.0478927203065,2.0,0.00383141762452,44,0,1,116,29,0.38552437223,0.111111111111
691,_4XT4mi0zZQ,0,10,0,3679,0.000641698751604,0.0228678100572,0.363636363636,0.000233345000583,21,0,10,51,57,5.38072818581,0.00297497520854
692,_9uBBVpfVTQ,0,10,0,245,8.8292424509e-05,0.0435281652834,111.0,0.00980045912061,64,0,6,1535,51,5.18352402746,0.135516906507
693,_AzodveigMY,0,10,0,780,0.000116183151119,0.0057394476653,27.4,0.00318341834067,5,0,8,46,41,40.2200934579,0.000531687414034
694,_B8zGswYRE0,0,10,0,70,0.000114188925577,0.00269295549487,37.75,0.00431063194055,69,0,7,921,51,73.4888111888,0.00874718636921
695,_BStsslNsBo,0,23,0,116,0.00011407711613,0.0147159479808,19.5,0.00222450376454,12,0,2,12,42,7.54064516129,0.000684462696783
696,_C0mRKDFQPY,0,10,1,4442,0.00157220687622,0.00137932038446,13.2337962963,0.0208062655356,106,0,4,299774,71,144.389385181,1.09107517842
697,_DseJtOPqrc,0,23,0,214,0.00020341741253,0.0311228641172,11.0,0.00223759153784,219,0,6,106407,30,1.4983236818,21.7010372178
698,_Ozk0SkXovI,0,15,0,60,5.3953923349e-05,0.00255381903854,35.6666666667,0.00192435659946,203,0,6,43286,27,18.9771331058,0.780956662471
699,_Y4A7QuISGE,0,24,0,963,0.000188323917137,0.0700564971751,7.0,0.00131826741996,13,0,7,549,32,2.09798498617,0.103578154426
700,_aBzoR0LAa8,0,10,0,110,0.000198851631826,0.00740722328553,11.125,0.00221222440407,25,0,6,358,63,22.0323110624,0.00898463676752
701,_dwq4TmF8xo,0,1,0,327,0.000115807759119,0.0143601621309,10.0,0.0011580775912,10,0,5,9,25,2.92414493735,0.00104226983208
702,_eFIB7xnGyQ,0,10,0,283,0.000790081439163,0.0234593411936,0.230769230769,0.00018232648596,19,0,10,375,51,12.288274832,0.0228515862404
703,_iOYzh3upTc,0,10,0,1284,0.000127080950565,0.0260515948659,29.0,0.0036853475664,73,0,12,5168,28,5.73751367116,0.329775066717
704,_iT5DL5casI,0,23,0,64,0.00574712643678,0.364942528736,2.0,0.0114942528736,17,0,11,243,58,0.125631768953,0.698275862069
705,_kvbHt0KNmQ,0,10,0,397,0.00199247288023,0.135045384104,5.55555555556,0.0110692937791,3,0,6,17,42,3.06861413043,0.00374862183021
706,_rUEGq7Q_Ks,0,24,0,334,0.000338983050847,0.0203389830508,19.0,0.0064406779661,51,0,4,352,40,4.51934124856,0.0299974578426
707,_ynxXfnvVRg,0,10,0,23,0.000475737392959,0.228829686013,1.0,0.000475737392959,27,0,6,4,74,0.962013729977,0.00190294957184
708,a-nrytYen38,0,23,1,3018,0.00117287654792,0.0100649173531,10.7441860465,0.0126016038405,20,0,8,4938,42,20.643018018,0.134709797076
709,a1NHj21_nZA,0,25,0,182,0.0,0.149109792285,1.0,0.00370919881306,2360,0,2,3050,56,1.00297619048,1.13427299703
710,a2LBos7JRIc,0,24,0,63,0.0,1.59868421053,1.0,0.0131578947368,6,0,6,9,29,0.10277214334,0.0592105263158
711,a4Y7mT7Gjkw,0,24,0,919,0.000597691416902,0.00483133895329,1.75,0.00104595997958,402,0,8,10093,69,57.7347232207,0.125652168499
712,a5KIKyF3uJ4,0,10,1,4149,0.00220264317181,0.834801762115,3.0,0.00660792951542,0,0,9,0,25,0.326853851692,0.0
713,a7GBe0TYM2o,0,23,0,161,0.000624479600333,0.153205661948,7.33333333333,0.00457951706911,23,0,7,26,47,1.66228373702,0.00540990428631
714,aCgANrZWge8,0,10,0,1416,0.000130467012601,0.00372424017791,54.9545454545,0.00716975537435,464,0,9,8461,68,97.5274725275,0.0504841473611
715,aFIgEoqlkFg,0,24,1,3520,0.000431034482758,0.0110775862069,5.5,0.00237068965517,96,0,11,440,72,34.9660889224,0.00527221978633
716,aJ5j_8kNgVY,0,25,0,469,0.000246761258482,0.0619370758791,3.0,0.000740283775447,66,0,3,3592,69,4.20383817427,0.442760320394
717,aNLYSi9qL2U,0,26,1,570,0.00144644779333,0.0202502691066,4.3023255814,0.00622308934338,457,0,4,497442,68,15.6134453782,16.7309011432
718,aNUs1A_sUCc,0,1,1,1450,0.000275562957149,0.000543138582208,5.73188405797,0.00157949492106,22220,0,3,3398478,57,321.227068634,6.78795566117
719,aR-aEqK5VAU,0,10,0,424,0.000802428217562,0.0102571259115,8.04347826087,0.00645431392387,39,0,6,797,41,19.659122085,0.0279337401918
720,aTUCEYH-cUs,0,25,0,76,0.00252707581227,0.0694945848375,2.14285714286,0.00541516245487,25,0,8,42,37,1.71199011125,0.00758122743682
721,aWwCCC-rDDo,0,24,0,207,0.0,9.57575757576,1.0,0.0454545454545,4,0,7,8,66,0.0458333333333,0.121212121212
722,amFClqLubDs,0,24,0,335,0.00069516857838,0.0218398795041,9.83333333333,0.00683582435407,50,0,7,280,49,5.93603851444,0.0162168423491
723,as7fVm09agk,0,10,1,117,0.000276511471489,0.00147597339511,44.2567567568,0.0122375009342,597,0,9,233443,71,193.927536232,0.871380910667
724,azQYFeTbdqY,0,10,0,247,0.00159616919393,0.327214684757,5.0,0.00798084596967,17,0,5,151,43,0.675836030205,0.121308858739
725,azengHxFZ_c,0,23,0,234,0.00273427790206,0.0638826746209,1.0,0.00273427790206,2,0,5,2,46,1.54611837048,0.000496277915632
726,b8RCJQUsno4,0,10,1,466,0.00126863304789,0.0623215984776,6.5,0.00824611481129,8,0,10,115,60,4.71652954375,0.0182279283563
727,bAkuPjnqyJQ,0,24,0,194,0.00269541778976,0.0714285714286,2.5,0.00673854447439,35,0,12,42,45,0.237896761783,0.0566037735849
728,bD_l09ru1U4,0,15,0,211,0.0,0.0890890890891,1.0,0.002002002002,25,0,3,13,70,1.12457786116,0.00433622414943
729,bZmCIQjZS8I,0,10,1,3340,0.000236102730921,0.0136677247567,33.8888888889,0.00800125921456,32,0,8,0,28,27.2084225553,0.0
730,baMM19MhgqE,0,10,0,3323,5.4611981868e-05,0.0112773742559,46.0,0.00251215116597,4,0,2,13,25,15.7310996564,0.000354658300368
731,bc4lgGLIXUA,0,10,0,947,0.00045348046255,0.0299297105283,5.5,0.00249414254403,142,0,3,2554,60,4.38693633952,0.194060303786
732,bdVX2dBwIlY,0,10,1,284,0.000627982918864,0.00470987189148,8.28571428571,0.00520328704202,3,0,4,323,93,58.9777777778,0.00289613370633
733,bmkvna-WvQI,0,10,0,327,0.000119904076738,0.0094964028777,43.0,0.00515587529976,7,0,8,52,74,29.3868921776,0.00124658388071
734,bq-ct5t0w_4,0,23,0,40,0.00456430201536,0.00466073093118,0.612676056338,0.00279643855871,89,0,4,208,29,9.27026221692,0.00668573816335
735,c-mq6ovvpTQ,0,23,0,122,0.00075434692415,0.00671368762494,1.4,0.00105608569381,20,0,4,203,52,11.7210433245,0.00765258038979
736,c30JTq7Xmg8,0,10,0,388,2.2773509853e-05,0.00119940485228,101.333333333,0.00230771566514,38,0,1,170,26,55.8186440678,0.00129045970729
737,c64CUZSTAYo,0,10,0,23,0.00409356725146,0.222807017544,0.0,0.0,18,0,6,2,34,0.782967032967,0.00116959064327
